9.0, 9.0, 3, 6
9.0, 9.0, 1, 6
9.0, 7.0, 1, 6
7.0, 9.0, 3, 6
9.0, 9.0, 2, 6
9.0, 7.0, 2, 6
7.0, 7.0, 3, 6
9.0, 9.0, 4, 6
7.0, 7.0, 1, 6
7.0, 9.0, 4, 6
7.0, 7.0, 2, 6
7.0, 7.0, 4, 6
