((3, 1, 1), frozenset(), 6), -149989.9961762488
((1, 5, 3), frozenset(), 1), -49973.942897645655
((3, 7, 1), frozenset(), 6), -149945.7572320381
((1, 9, 1), frozenset({'base3'}), 1), -49966.8530784559
((5, 5, 1), frozenset(), 5), 350005.9910779138
((3, 1, 3), frozenset(), 0), -49952.43955868027
((7, 3, 2), frozenset({'obstacle'}), 7), 350003.9910779138
((1, 3, 1), frozenset(), 1), -49969.154617496046
((5, 5, 2), frozenset(), 7), -149972.18037455302
((1, 5, 2), frozenset(), 1), -49970.60956431238
((7, 3, 4), frozenset({'obstacle'}), 6), 350007.14897265064
((3, 5, 1), frozenset(), 1), -49973.33483023072
((5, 5, 4), frozenset(), 6), -149940.22931074875
((9, 1, 1), frozenset({'base2'}), 1), -149989.9961762488
((3, 1, 2), frozenset(), 1), -49965.55786133317
((9, 5, 1), frozenset(), 5), 350005.3244112471
((3, 1, 1), frozenset(), 1), -49969.47502144035
((1, 9, 3), frozenset({'base3'}), 6), -149950.62440061467
((3, 7, 4), frozenset(), 6), -149940.75943298527
((5, 9, 1), frozenset(), 6), -149989.9961762488
((1, 5, 3), frozenset(), 5), 350003.9910779138
((3, 7, 1), frozenset(), 1), -49970.46209915092
((5, 5, 1), frozenset(), 0), -49962.34796986405
((1, 9, 1), frozenset({'base3'}), 5), 350001.9910779138
((3, 3, 1), frozenset(), 7), -149989.9961762488
((7, 3, 2), frozenset({'obstacle'}), 2), 350003.9910779138
((9, 7, 3), frozenset(), 7), -149967.18720086163
((5, 3, 2), frozenset(), 5), 350003.9910779138
((1, 3, 1), frozenset(), 5), 350005.2542358085
((3, 9, 2), frozenset(), 5), 350003.9910779138
((3, 9, 4), frozenset(), 5), 350003.9910779138
((7, 3, 4), frozenset({'obstacle'}), 1), 350007.14897265064
((1, 5, 2), frozenset(), 5), 350005.3244112471
((5, 5, 4), frozenset(), 1), -49976.300132550576
((3, 5, 1), frozenset(), 5), 350005.9910779138
((7, 1, 3), frozenset(), 5), 350003.9910779138
((9, 5, 1), frozenset(), 0), -49967.790007816024
((3, 1, 2), frozenset(), 5), 350001.9910779138
((7, 9, 4), frozenset(), 0), -49970.00433871449
((1, 9, 3), frozenset({'base3'}), 1), -49970.14475059641
((3, 7, 4), frozenset(), 1), -49968.36206625364
((3, 1, 1), frozenset(), 5), 350003.9910779138
((5, 9, 1), frozenset(), 1), -49970.092383445524
((7, 5, 1), frozenset(), 7), -149966.93772043614
((7, 9, 2), frozenset(), 7), -149965.0839949639
((3, 7, 1), frozenset(), 5), 350003.9910779138
((1, 9, 1), frozenset({'base3'}), 0), -49960.84060560535
((3, 5, 3), frozenset(), 6), -149934.77456748663
((5, 3, 2), frozenset(), 0), -49957.028658905285
((7, 1, 2), frozenset(), 7), -149974.8966337524
((1, 3, 1), frozenset(), 0), -49956.137827412225
((3, 9, 2), frozenset(), 0), -49963.451441178295
((3, 9, 4), frozenset(), 0), -49960.468985037944
((7, 1, 1), frozenset(), 6), -149922.2596048177
((5, 5, 2), frozenset(), 6), -149939.04619168065
((1, 5, 2), frozenset(), 0), -49956.521388293346
((5, 5, 4), frozenset(), 5), 350005.9910779138
((7, 1, 3), frozenset(), 0), 6045.877760232384
((3, 1, 2), frozenset(), 0), -49952.079476867126
((3, 1, 1), frozenset(), 0), -49955.77289201361
((1, 9, 3), frozenset({'base3'}), 5), 350003.9910779138
((3, 7, 4), frozenset(), 5), 350003.9910779138
((5, 9, 1), frozenset(), 5), 350001.9910779138
((1, 1, 1), frozenset(), 6), -149998.9961762488
((3, 7, 1), frozenset(), 0), -49961.47496339373
((1, 5, 4), frozenset(), 1), -49967.627108172026
((3, 5, 3), frozenset(), 1), -49976.668163564005
((7, 1, 1), frozenset(), 1), -149983.32950958214
((5, 5, 2), frozenset(), 1), -49976.676090277135
((5, 5, 4), frozenset(), 0), -49963.22728457955
((5, 3, 1), frozenset(), 6), -149929.82128072524
((9, 7, 2), frozenset(), 7), -149979.06494682
((1, 9, 3), frozenset({'base3'}), 0), -49964.17393893863
((3, 7, 4), frozenset(), 0), -49958.43578619654
((1, 7, 2), frozenset(), 5), 350005.2542358085
((7, 5, 1), frozenset(), 6), -149923.93039089453
((1, 1, 1), frozenset(), 1), -49967.60297992554
((7, 9, 2), frozenset(), 6), -149922.84595523955
((5, 1, 3), frozenset({'obstacle'}), 3), 350005.3244112471
((9, 5, 4), frozenset(), 7), -149969.77969840032
((7, 9, 1), frozenset(), 5), 350001.9910779138
((1, 5, 4), frozenset(), 5), 350001.9910779138
((3, 5, 3), frozenset(), 5), 350007.9910779138
((5, 9, 3), frozenset(), 7), -149989.9961762488
((9, 5, 3), frozenset(), 5), 350001.9910779138
((5, 5, 3), frozenset(), 7), -149969.2097607073
((5, 1, 4), frozenset({'obstacle'}), 5), 350005.3244112471
((7, 1, 1), frozenset(), 5), 350003.9910779138
((5, 1, 2), frozenset({'obstacle'}), 4), 350001.9910779138
((5, 3, 1), frozenset(), 1), -49974.42415975921
((3, 7, 2), frozenset(), 1), -49971.39642964353
((1, 3, 3), frozenset(), 6), -149983.3475063885
((1, 7, 3), frozenset(), 0), -49961.84504439139
((7, 5, 3), frozenset(), 6), -149925.31722892003
((9, 9, 4), frozenset({'base1'}), 7), -149989.9961762488
((1, 7, 2), frozenset(), 0), -49958.55650377716
((7, 5, 1), frozenset(), 1), -49977.4980451443
((7, 9, 2), frozenset(), 1), -49974.77034239329
((1, 1, 1), frozenset(), 5), 350003.9910779138
((7, 9, 1), frozenset(), 0), -49969.37313304079
((5, 1, 3), frozenset({'obstacle'}), 7), 350005.3244112471
((1, 5, 4), frozenset(), 0), -49954.73254234993
((3, 1, 4), frozenset(), 6), -149989.9961762488
((3, 3, 4), frozenset(), 0), -49959.613396355184
((5, 1, 1), frozenset({'obstacle'}), 4), 350003.9910779138
((3, 5, 3), frozenset(), 0), -49961.82089622753
((9, 5, 3), frozenset(), 0), -49964.456674482746
((5, 1, 4), frozenset({'obstacle'}), 0), 350005.3244112471
((7, 1, 1), frozenset(), 0), 6042.895304092033
((1, 3, 4), frozenset(), 1), -49966.52899218627
((5, 3, 1), frozenset(), 5), 350007.9910779138
((3, 7, 2), frozenset(), 5), 350007.14897265064
((1, 3, 3), frozenset(), 1), -49970.153099335206
((7, 5, 3), frozenset(), 1), -49980.83137847758
((9, 7, 2), frozenset(), 6), -149966.86160994603
((1, 1, 3), frozenset(), 5), 350003.9910779138
((1, 1, 1), frozenset(), 0), -49954.44065252683
((3, 5, 4), frozenset(), 7), -149961.8973181984
((5, 1, 3), frozenset({'obstacle'}), 2), 350005.3244112471
((9, 5, 4), frozenset(), 6), -149931.08860823902
((3, 1, 4), frozenset(), 1), -49966.14168810707
((5, 9, 4), frozenset(), 6), -149989.9961762488
((1, 7, 4), frozenset(), 7), -149952.8401813013
((3, 9, 1), frozenset(), 7), -149952.12111594545
((5, 9, 3), frozenset(), 6), -149989.9961762488
((7, 7, 2), frozenset(), 7), -149968.48997424828
((7, 5, 2), frozenset(), 1), -49977.4980451443
((7, 7, 4), frozenset(), 7), -149967.0199218005
((7, 9, 3), frozenset(), 7), -149984.20438117135
((5, 1, 4), frozenset({'obstacle'}), 4), 350005.3244112471
((5, 7, 2), frozenset(), 5), 350007.9910779138
((9, 7, 1), frozenset(), 7), -149982.7309885099
((7, 3, 3), frozenset({'obstacle'}), 4), 350003.9910779138
((9, 3, 4), frozenset(), 7), -149974.6945060928
((7, 7, 3), frozenset(), 0), -49967.328295695566
((3, 3, 3), frozenset(), 7), -149989.9961762488
((1, 3, 4), frozenset(), 5), 350001.9910779138
((5, 1, 2), frozenset({'obstacle'}), 3), 350001.9910779138
((3, 7, 2), frozenset(), 0), -49960.45398437043
((5, 3, 1), frozenset(), 0), -49960.375468841645
((1, 3, 3), frozenset(), 5), 350003.9910779138
((9, 5, 2), frozenset(), 7), -149972.09469840032
((9, 7, 2), frozenset(), 1), -49982.7252560286
((7, 5, 3), frozenset(), 5), 350003.9910779138
((9, 9, 4), frozenset({'base1'}), 6), -149989.9961762488
((1, 1, 3), frozenset(), 0), -49951.861112175146
((5, 9, 2), frozenset(), 7), -149989.9961762488
((3, 1, 4), frozenset(), 5), 350003.9910779138
((5, 9, 4), frozenset(), 1), -49969.80778628164
((5, 1, 1), frozenset({'obstacle'}), 3), 350003.9910779138
((7, 5, 4), frozenset(), 7), -149966.96561001838
